entry_id,source,formula,space_group_number,K_eff_MJ_per_m3,mu0_Ms_T,easy_axis_label,in_classification_set,in_regression_set,cif_file
V8Cr4Fe4_#139_461.json,Novamag database (Nieves et al. 2019),V8Cr4Fe4(139),139,0.00308485,,1,1,1,structures/V8Cr4Fe4_#139_461.cif
V8Cr4Fe4_#139_497.json,Novamag database (Nieves et al. 2019),V8Cr4Fe4(139),139,0.0316261,,1,1,1,structures/V8Cr4Fe4_#139_497.cif
V8Cr4Os4_#139_424.json,Novamag database (Nieves et al. 2019),V8Cr4Os4(139),139,0.00203531,,1,1,1,structures/V8Cr4Os4_#139_424.cif
V8Cr4Re4_#139_447.json,Novamag database (Nieves et al. 2019),V8Cr4Re4(139),139,-0.00424024,,0,1,0,structures/V8Cr4Re4_#139_447.cif
V8Cr4Ru4_#139_469.json,Novamag database (Nieves et al. 2019),V8Cr4Ru4(139),139,0.00618266,,1,1,1,structures/V8Cr4Ru4_#139_469.cif
V8Cr4Tc4_#139_456.json,Novamag database (Nieves et al. 2019),V8Cr4Tc4(139),139,0.000754164,,1,1,1,structures/V8Cr4Tc4_#139_456.cif
Zn1Co3C1_#123_319.json,Novamag database (Nieves et al. 2019),Zn1Co3C1(123),123,-0.0083744,,0,1,0,structures/Zn1Co3C1_#123_319.cif
Zn1Fe3C1_#123_126.json,Novamag database (Nieves et al. 2019),Zn1Fe3C1(123),123,0.443933,,1,1,1,structures/Zn1Fe3C1_#123_126.cif
Zn1Ni3C1_#123_408.json,Novamag database (Nieves et al. 2019),Zn1Ni3C1(123),123,0.0862573,,1,1,1,structures/Zn1Ni3C1_#123_408.cif
Zn4Fe4Pb4_#119_240.json,Novamag database (Nieves et al. 2019),Zn4Fe4Pb4(119),119,2.06876,,1,1,1,structures/Zn4Fe4Pb4_#119_240.cif
Zn4Ni4Sb4_#119_530.json,Novamag database (Nieves et al. 2019),Zn4Ni4Sb4(119),119,6.85701e-05,,1,1,1,structures/Zn4Ni4Sb4_#119_530.cif
Zn4Ni4_#119_572.json,Novamag database (Nieves et al. 2019),Zn4Ni4(119),119,-0.000272622,,0,1,0,structures/Zn4Ni4_#119_572.cif
Zn4Ni8Ge4_#139_523.json,Novamag database (Nieves et al. 2019),Zn4Ni8Ge4(139),139,8.16563e-06,,1,1,1,structures/Zn4Ni8Ge4_#139_523.cif
Zn8Ni4Rh4_#139_562.json,Novamag database (Nieves et al. 2019),Zn8Ni4Rh4(139),139,-0.00198047,,0,1,0,structures/Zn8Ni4Rh4_#139_562.cif
Zr16Al4Ni8_#1_404.json,Novamag database (Nieves et al. 2019),Zr16Al4Ni8(1),1,-0.000285134,,,0,0,structures/Zr16Al4Ni8_#1_404.cif
Zr1Co1_#123_326.json,Novamag database (Nieves et al. 2019),Zr1Co1(123),123,0.0217628,,1,1,1,structures/Zr1Co1_#123_326.cif
Zr4Al4Co8_#139_337.json,Novamag database (Nieves et al. 2019),Zr4Al4Co8(139),139,0.026443,,1,1,1,structures/Zr4Al4Co8_#139_337.cif
Zr4Al4Ni8_#139_563.json,Novamag database (Nieves et al. 2019),Zr4Al4Ni8(139),139,-0.000689184,,0,1,0,structures/Zr4Al4Ni8_#139_563.cif
Zr4Co4As4_#119_329.json,Novamag database (Nieves et al. 2019),Zr4Co4As4(119),119,0.153194,,1,1,1,structures/Zr4Co4As4_#119_329.cif
Zr4Co4Bi4_#119_605.json,Novamag database (Nieves et al. 2019),Zr4Co4Bi4(119),119,-0.000171709,,0,1,0,structures/Zr4Co4Bi4_#119_605.cif
Zr4Co4Sb4_#119_389.json,Novamag database (Nieves et al. 2019),Zr4Co4Sb4(119),119,-0.075665,,0,1,0,structures/Zr4Co4Sb4_#119_389.cif
Zr4Co8Sn4_#139_285.json,Novamag database (Nieves et al. 2019),Zr4Co8Sn4(139),139,-0.227793,,0,1,0,structures/Zr4Co8Sn4_#139_285.cif
Zr4Cr4Fe4_#119_371.json,Novamag database (Nieves et al. 2019),Zr4Cr4Fe4(119),119,-0.140488,,0,1,0,structures/Zr4Cr4Fe4_#119_371.cif
Zr4Fe4Sb4_#119_342.json,Novamag database (Nieves et al. 2019),Zr4Fe4Sb4(119),119,-0.0612474,,0,1,0,structures/Zr4Fe4Sb4_#119_342.cif
Zr4Fe4Se4_#119_591.json,Novamag database (Nieves et al. 2019),Zr4Fe4Se4(119),119,0.000103986,,1,1,1,structures/Zr4Fe4Se4_#119_591.cif
Zr4Fe4Te4_#119_576.json,Novamag database (Nieves et al. 2019),Zr4Fe4Te4(119),119,-4.18779e-05,,0,1,0,structures/Zr4Fe4Te4_#119_576.cif
Zr4Ga4Ni8_#139_431.json,Novamag database (Nieves et al. 2019),Zr4Ga4Ni8(139),139,-0.000915052,,0,1,0,structures/Zr4Ga4Ni8_#139_431.cif
Zr4In4Ni16_#119_403.json,Novamag database (Nieves et al. 2019),Zr4In4Ni16(119),119,0.0972072,,1,1,1,structures/Zr4In4Ni16_#119_403.cif
Zr4In4Ni8_#139_438.json,Novamag database (Nieves et al. 2019),Zr4In4Ni8(139),139,0.000553859,,1,1,1,structures/Zr4In4Ni8_#139_438.cif
Zr4Ni16Sn4_#119_381.json,Novamag database (Nieves et al. 2019),Zr4Ni16Sn4(119),119,-0.0246163,,0,1,0,structures/Zr4Ni16Sn4_#119_381.cif
Zr4Ni20_#119_380.json,Novamag database (Nieves et al. 2019),Zr4Ni20(119),119,-0.0282156,,0,1,0,structures/Zr4Ni20_#119_380.cif
Zr4Ni4Bi4_#119_540.json,Novamag database (Nieves et al. 2019),Zr4Ni4Bi4(119),119,-0.00427754,,0,1,0,structures/Zr4Ni4Bi4_#119_540.cif
Zr4Ni4Ge4_#119_455.json,Novamag database (Nieves et al. 2019),Zr4Ni4Ge4(119),119,-0.000644017,,0,1,0,structures/Zr4Ni4Ge4_#119_455.cif
Zr4Ni4Sn4_#119_600.json,Novamag database (Nieves et al. 2019),Zr4Ni4Sn4(119),119,6.84546e-05,,1,1,1,structures/Zr4Ni4Sn4_#119_600.cif
Zr4Ni8Sb4_#139_549.json,Novamag database (Nieves et al. 2019),Zr4Ni8Sb4(139),139,-0.00115424,,0,1,0,structures/Zr4Ni8Sb4_#139_549.cif
Zr4Ni8Sn4_#139_569.json,Novamag database (Nieves et al. 2019),Zr4Ni8Sn4(139),139,0.000260424,,1,1,1,structures/Zr4Ni8Sn4_#139_569.cif
Zr4Zn4Ni16_#119_501.json,Novamag database (Nieves et al. 2019),Zr4Zn4Ni16(119),119,0.00339959,,1,1,1,structures/Zr4Zn4Ni16_#119_501.cif
Zr8Co14Ge12_#139_417.json,Novamag database (Nieves et al. 2019),Zr8Co14Ge12(139),139,0.00174913,,,0,1,structures/Zr8Co14Ge12_#139_417.cif
Zr8Co16_#141_365.json,Novamag database (Nieves et al. 2019),Zr8Co16(141),141,0.0174943,,1,1,1,structures/Zr8Co16_#141_365.cif
Zr8Co4Tc4_#139_379.json,Novamag database (Nieves et al. 2019),Zr8Co4Tc4(139),139,0.0144366,,1,1,1,structures/Zr8Co4Tc4_#139_379.cif
Zr8Cr16_#141_513.json,Novamag database (Nieves et al. 2019),Zr8Cr16(141),141,-0.000855748,,0,1,0,structures/Zr8Cr16_#141_513.cif
Zr8Fe16_#141_155.json,Novamag database (Nieves et al. 2019),Zr8Fe16(141),141,-0.141617,,0,1,0,structures/Zr8Fe16_#141_155.cif
Zr8Mn16_#141_279.json,Novamag database (Nieves et al. 2019),Zr8Mn16(141),141,0.217476,,1,1,1,structures/Zr8Mn16_#141_279.cif
Zr8Ni16_#141_432.json,Novamag database (Nieves et al. 2019),Zr8Ni16(141),141,-0.00370287,,0,1,0,structures/Zr8Ni16_#141_432.cif
Zr9In14Co7_#1_391.json,Novamag database (Nieves et al. 2019),Zr9In14Co7(1),1,0.001373,,,0,1,structures/Zr9In14Co7_#1_391.cif
Fe12Sn2Sb2_#156_15.json,Novamag database (Nieves et al. 2019),Fe12Sn2Sb2(156),156,0.04,,1,1,1,structures/Fe12Sn2Sb2_#156_15.cif
Fe12Sn3As1_#156_5.json,Novamag database (Nieves et al. 2019),Fe12Sn3As1(156),156,0.23,,1,1,1,structures/Fe12Sn3As1_#156_5.cif
Fe12Sn3Bi1_#156_12.json,Novamag database (Nieves et al. 2019),Fe12Sn3Bi1(156),156,-0.06,,0,1,0,structures/Fe12Sn3Bi1_#156_12.cif
Fe12Sn3Ga1_#156_3.json,Novamag database (Nieves et al. 2019),Fe12Sn3Ga1(156),156,-0.87,,0,1,0,structures/Fe12Sn3Ga1_#156_3.cif
Fe12Sn3Ge1_#156_4.json,Novamag database (Nieves et al. 2019),Fe12Sn3Ge1(156),156,-0.36,,0,1,0,structures/Fe12Sn3Ge1_#156_4.cif
Fe12Sn3In1_#156_7.json,Novamag database (Nieves et al. 2019),Fe12Sn3In1(156),156,-2.27,,0,1,0,structures/Fe12Sn3In1_#156_7.cif
Fe12Sn3P1_#156_2.json,Novamag database (Nieves et al. 2019),Fe12Sn3P1(156),156,-0.45,,0,1,0,structures/Fe12Sn3P1_#156_2.cif
Fe12Sn3Pb1_#156_11.json,Novamag database (Nieves et al. 2019),Fe12Sn3Pb1(156),156,-1.77,,0,1,0,structures/Fe12Sn3Pb1_#156_11.cif
Fe12Sn3Sb1_#156_9.json,Novamag database (Nieves et al. 2019),Fe12Sn3Sb1(156),156,0.33,,1,1,1,structures/Fe12Sn3Sb1_#156_9.cif
Fe12Sn3Se1_#156_6.json,Novamag database (Nieves et al. 2019),Fe12Sn3Se1(156),156,-0.22,,0,1,0,structures/Fe12Sn3Se1_#156_6.cif
Fe12Sn3Si1_#156_1.json,Novamag database (Nieves et al. 2019),Fe12Sn3Si1(156),156,-0.62,,0,1,0,structures/Fe12Sn3Si1_#156_1.cif
Fe12Sn3Te1_#156_10.json,Novamag database (Nieves et al. 2019),Fe12Sn3Te1(156),156,0.09,,1,1,1,structures/Fe12Sn3Te1_#156_10.cif
Fe12Sn4_#164_8.json,Novamag database (Nieves et al. 2019),Fe12Sn4(164),164,-1.5,,0,1,0,structures/Fe12Sn4_#164_8.cif
Fe6Mn6Sn3Sb1_#1_14.json,Novamag database (Nieves et al. 2019),Fe6Mn6Sn3Sb1(1),1,-1.49,,,0,0,structures/Fe6Mn6Sn3Sb1_#1_14.cif
Fe8Mn4Sn3Sb1_#1_13.json,Novamag database (Nieves et al. 2019),Fe8Mn4Sn3Sb1(1),1,-1.35,,,0,0,structures/Fe8Mn4Sn3Sb1_#1_13.cif
mp-10036,MP structure; K_eff from this work (DFT),Ce3Al1C1,221,0.0,0.2393,,0,1,structures/mp-10036.cif
mp-1006223,MP structure; K_eff from this work (DFT),Gd4B48,225,0.0,0.7577,,0,1,structures/mp-1006223.cif
mp-1006352,MP structure; K_eff from this work (DFT),Er8Co12Ge20,15,0.029929601,0.0462,,0,1,structures/mp-1006352.cif
mp-1007900,MP structure; K_eff from this work (DFT),Eu3Tl3S6,166,9.500755235,0.6353,1,1,1,structures/mp-1007900.cif
mp-10108,MP structure; K_eff from this work (DFT),Np4P4,225,0.0,0.9575,,0,1,structures/mp-10108.cif
mp-1017564,MP structure; K_eff from this work (DFT),Eu2O3,164,106.1375277,1.9336,1,1,1,structures/mp-1017564.cif
mp-1018177,MP structure; K_eff from this work (DFT),Eu2C4,139,-48.72052262,1.5757,0,1,0,structures/mp-1018177.cif
mp-1018824,MP structure; K_eff from this work (DFT),Np2Sb2Te2,129,857.5093452,0.2501,1,1,1,structures/mp-1018824.cif
mp-1025521,MP structure; K_eff from this work (DFT),Ce2Si4Ru2,11,0.145441237,0.0712,,0,1,structures/mp-1025521.cif
mp-10316,MP structure; K_eff from this work (DFT),Ce2Cd2As2O2,129,-0.153609495,0.0725,0,1,0,structures/mp-10316.cif
mp-10624,MP structure; K_eff from this work (DFT),U4Sb4Rh4,216,0.0,0.3302,,0,1,structures/mp-10624.cif
mp-1069042,MP structure; K_eff from this work (DFT),Eu1Zn2Sb2,164,-0.041527074,0.6129,0,1,0,structures/mp-1069042.cif
mp-1071698,MP structure; K_eff from this work (DFT),Eu4Au8,74,99.39382977,0.5793,,0,1,structures/mp-1071698.cif
mp-1071732,MP structure; K_eff from this work (DFT),Eu4Cu8,74,0.249055672,0.7178,,0,1,structures/mp-1071732.cif
mp-1072248,MP structure; K_eff from this work (DFT),Eu4Si8,141,-129.8496825,0.6437,0,1,0,structures/mp-1072248.cif
mp-1072444,MP structure; K_eff from this work (DFT),U4Pt20,216,0.0,0.1314,,0,1,structures/mp-1072444.cif
mp-1072756,MP structure; K_eff from this work (DFT),U2Cu2Sn2,194,-7.947624693,0.2761,0,1,0,structures/mp-1072756.cif
mp-1076964,MP structure; K_eff from this work (DFT),Gd2Te4,129,-0.10194112,0.4582,0,1,0,structures/mp-1076964.cif
mp-1077197,MP structure; K_eff from this work (DFT),Ce4Sc4Sb4,139,40.71111189,0.164,1,1,1,structures/mp-1077197.cif
mp-1077293,MP structure; K_eff from this work (DFT),Gd4In4Cu16,216,0.0,0.8778,,0,1,structures/mp-1077293.cif
mp-1077457,MP structure; K_eff from this work (DFT),Eu18,167,-0.9156211,0.3516,0,1,0,structures/mp-1077457.cif
mp-1077552,MP structure; K_eff from this work (DFT),Tb4Ni16Au4,216,0.0,0.0313,,0,1,structures/mp-1077552.cif
mp-1077736,MP structure; K_eff from this work (DFT),Ce4Ti4Ge4,139,1.842816622,0.1941,1,1,1,structures/mp-1077736.cif
mp-1078074,MP structure; K_eff from this work (DFT),U1Ga5Pt1,123,15.95699343,0.195,1,1,1,structures/mp-1078074.cif
mp-1078427,MP structure; K_eff from this work (DFT),Ce1Al4Si2Ir1,123,-9.190890549,0.0126,0,1,0,structures/mp-1078427.cif
mp-1079071,MP structure; K_eff from this work (DFT),Eu2Tl6,194,-0.469524471,0.369,0,1,0,structures/mp-1079071.cif
mp-1080130,MP structure; K_eff from this work (DFT),U4Sn2Pt4,127,171.3065652,0.2254,1,1,1,structures/mp-1080130.cif
mp-1083,MP structure; K_eff from this work (DFT),Np1B2,191,-63.32072547,0.9731,0,1,0,structures/mp-1083.cif
mp-1087547,MP structure; K_eff from this work (DFT),Eu4Cu4,62,0.138682515,0.4249,,0,1,structures/mp-1087547.cif
mp-1095160,MP structure; K_eff from this work (DFT),Eu8In4Pd8,15,0.006422274,0.6802,,0,1,structures/mp-1095160.cif
mp-1095517,MP structure; K_eff from this work (DFT),Eu4P4Ir4,198,0.0,0.328,,0,1,structures/mp-1095517.cif
mp-1101996,MP structure; K_eff from this work (DFT),Ce8N4Cl12,72,2.590034743,0.0811,,0,1,structures/mp-1101996.cif
mp-1102145,MP structure; K_eff from this work (DFT),Eu4Mg4Sn4,62,0.102227711,0.2415,,0,1,structures/mp-1102145.cif
mp-1102468,MP structure; K_eff from this work (DFT),U9Co27,166,0.191306281,0.003,1,1,1,structures/mp-1102468.cif
mp-1103253,MP structure; K_eff from this work (DFT),U4B16Ru4,65,11.54114508,0.1758,,0,1,structures/mp-1103253.cif
mp-1103990,MP structure; K_eff from this work (DFT),Eu2C12,194,-0.773905421,0.5367,0,1,0,structures/mp-1103990.cif
mp-1104610,MP structure; K_eff from this work (DFT),Eu20Pd8,15,0.133071182,0.953,,0,1,structures/mp-1104610.cif
mp-1104641,MP structure; K_eff from this work (DFT),Eu16Bi12,220,0.0,0.6478,,0,1,structures/mp-1104641.cif
mp-1104760,MP structure; K_eff from this work (DFT),Li6U3N6,147,-16.95554229,0.1331,0,1,0,structures/mp-1104760.cif
mp-1104839,MP structure; K_eff from this work (DFT),La2Al16Cr8,139,0.042250952,0.1588,1,1,1,structures/mp-1104839.cif
mp-1104923,MP structure; K_eff from this work (DFT),Eu2Al16Cu8,139,-0.051586181,0.4119,0,1,0,structures/mp-1104923.cif
mp-1105168,MP structure; K_eff from this work (DFT),Eu4In8S16,66,1.081758046,0.2278,,0,1,structures/mp-1105168.cif
mp-1105571,MP structure; K_eff from this work (DFT),U4Re4C8,62,1.266517124,0.066,,0,1,structures/mp-1105571.cif
mp-1105762,MP structure; K_eff from this work (DFT),U8Ir8,4,3.383711586,0.0584,,0,1,structures/mp-1105762.cif
mp-1105933,MP structure; K_eff from this work (DFT),La4Cr4Se12,62,0.066456763,0.0767,,0,1,structures/mp-1105933.cif
mp-11090,MP structure; K_eff from this work (DFT),Eu4Cd4Pd4,62,0.036521692,0.2911,,0,1,structures/mp-11090.cif
mp-112,MP structure; K_eff from this work (DFT),Y2,194,-0.0,0.1144,1,1,1,structures/mp-112.cif
mp-11447,MP structure; K_eff from this work (DFT),U1Te1,221,0.0,0.8121,,0,1,structures/mp-11447.cif
mp-11593,MP structure; K_eff from this work (DFT),Ce1B2Ir3,191,-0.005781435,0.1171,0,1,0,structures/mp-11593.cif
mp-1181137,MP structure; K_eff from this work (DFT),Gd1Fe5,191,-3.614201861,2.5013,0,1,0,structures/mp-1181137.cif
mp-1188226,MP structure; K_eff from this work (DFT),U4Co4Se12,62,0.506262884,0.0026,,0,1,structures/mp-1188226.cif
mp-1188517,MP structure; K_eff from this work (DFT),Eu10Bi6,193,-0.151216167,0.7341,0,1,0,structures/mp-1188517.cif
mp-1188555,MP structure; K_eff from this work (DFT),Y24Ga4Co8,71,0.0,0.0097,,0,1,structures/mp-1188555.cif
mp-1188564,MP structure; K_eff from this work (DFT),Np16C24,220,0.0,0.2494,,0,1,structures/mp-1188564.cif
mp-1188794,MP structure; K_eff from this work (DFT),Y6Mn15Co36,166,-0.11859278,0.8657,0,1,0,structures/mp-1188794.cif
mp-1188816,MP structure; K_eff from this work (DFT),U12Sn16Au12,220,0.0,0.1645,,0,1,structures/mp-1188816.cif
mp-1188998,MP structure; K_eff from this work (DFT),Np8Pd24,194,6.624011392,0.149,1,1,1,structures/mp-1188998.cif
mp-1189009,MP structure; K_eff from this work (DFT),U8Si20Rh12,15,0.231106828,0.1499,,0,1,structures/mp-1189009.cif
mp-1190187,MP structure; K_eff from this work (DFT),Nd12Ni42,166,33.26900143,0.0547,1,1,1,structures/mp-1190187.cif
mp-1190462,MP structure; K_eff from this work (DFT),Gd8Al12Ge16,64,0.043152413,0.4604,,0,1,structures/mp-1190462.cif
mp-1191038,MP structure; K_eff from this work (DFT),La2In4Ni18,127,-0.314860141,0.0287,0,1,0,structures/mp-1191038.cif
mp-1191066,MP structure; K_eff from this work (DFT),La12Ir4O28,63,1.074142703,0.073,,0,1,structures/mp-1191066.cif
mp-1191130,MP structure; K_eff from this work (DFT),Gd4Re4B16,55,0.278631531,0.318,,0,1,structures/mp-1191130.cif
mp-1191218,MP structure; K_eff from this work (DFT),Pu4B16W4,55,23.20430937,0.2198,,0,1,structures/mp-1191218.cif
mp-1191284,MP structure; K_eff from this work (DFT),Eu2Ni12P7,174,0.011996027,0.6077,1,1,1,structures/mp-1191284.cif
mp-1191893,MP structure; K_eff from this work (DFT),Ce16P32,9,0.001602534,0.0202,,0,1,structures/mp-1191893.cif
mp-1191988,MP structure; K_eff from this work (DFT),Y4Mn4B16,55,0.06913234,0.0926,,0,1,structures/mp-1191988.cif
mp-1192731,MP structure; K_eff from this work (DFT),Eu8B4I4N8,11,0.045784333,0.2919,,0,1,structures/mp-1192731.cif
mp-1193796,MP structure; K_eff from this work (DFT),U4Al40Ru8,63,0.742698485,0.0759,,0,1,structures/mp-1193796.cif
mp-1194754,MP structure; K_eff from this work (DFT),F12Gd12O6Se6,176,0.0,0.2672,1,1,1,structures/mp-1194754.cif
mp-1195008,MP structure; K_eff from this work (DFT),Dy15Fe8C26,150,-5.250686687,0.0158,0,1,0,structures/mp-1195008.cif
mp-1195670,MP structure; K_eff from this work (DFT),Ce8Ga1Pd24,221,0.0,0.1218,,0,1,structures/mp-1195670.cif
mp-1195848,MP structure; K_eff from this work (DFT),U24Rh8S60,229,0.0,0.1265,,0,1,structures/mp-1195848.cif
mp-1195875,MP structure; K_eff from this work (DFT),Eu4Sn12Sb16,62,0.021743544,0.0791,,0,1,structures/mp-1195875.cif
mp-1195922,MP structure; K_eff from this work (DFT),Eu4P28,14,0.067922444,0.1218,,0,1,structures/mp-1195922.cif
mp-1196815,MP structure; K_eff from this work (DFT),Np4P16S48,88,0.209644728,0.0411,1,1,1,structures/mp-1196815.cif
mp-1197019,MP structure; K_eff from this work (DFT),Np12Se20,62,16.74666984,0.157,,0,1,structures/mp-1197019.cif
mp-1198597,MP structure; K_eff from this work (DFT),C12Ni88Pr8,64,0.016395073,0.0058,,0,1,structures/mp-1198597.cif
mp-1199510,MP structure; K_eff from this work (DFT),Pr10Ni38,194,7.536857641,0.0587,1,1,1,structures/mp-1199510.cif
mp-1199825,MP structure; K_eff from this work (DFT),Eu8Se16O64,61,0.027850352,0.0642,,0,1,structures/mp-1199825.cif
mp-1199912,MP structure; K_eff from this work (DFT),Ce8Zn160Ir16,227,0.0,0.007,,0,1,structures/mp-1199912.cif
mp-1201268,MP structure; K_eff from this work (DFT),Ce4V8I4O36,57,0.031959059,0.0155,,0,1,structures/mp-1201268.cif
mp-1201541,MP structure; K_eff from this work (DFT),Np4H24Cl8O52,14,0.306446375,0.0102,,0,1,structures/mp-1201541.cif
mp-1202258,MP structure; K_eff from this work (DFT),Nd4Nb4S14O60,113,-0.045399358,0.019,0,1,0,structures/mp-1202258.cif
mp-1202495,MP structure; K_eff from this work (DFT),C12Ni88Tb8,64,2.415926707,0.0001,,0,1,structures/mp-1202495.cif
mp-1203247,MP structure; K_eff from this work (DFT),Gd4N12O36,14,0.009293934,0.1185,,0,1,structures/mp-1203247.cif
mp-1203280,MP structure; K_eff from this work (DFT),U8Zn160Ir16,227,0.0,0.0405,,0,1,structures/mp-1203280.cif
mp-1203801,MP structure; K_eff from this work (DFT),U12S12O64,87,-0.710611863,0.08,0,1,0,structures/mp-1203801.cif
mp-1205450,MP structure; K_eff from this work (DFT),Pu8Se12,62,12.76269489,0.2244,,0,1,structures/mp-1205450.cif
mp-15355,MP structure; K_eff from this work (DFT),U8B32Ru32,142,-1.871657968,0.051,0,1,0,structures/mp-15355.cif
mp-1556,MP structure; K_eff from this work (DFT),Pu4Te4,225,0.0,1.097,,0,1,structures/mp-1556.cif
mp-1597,MP structure; K_eff from this work (DFT),U4O8,225,0.0,0.5748,,0,1,structures/mp-1597.cif
mp-17151,MP structure; K_eff from this work (DFT),U4Cr4O16,60,0.370161228,0.1595,,0,1,structures/mp-17151.cif
mp-1781,MP structure; K_eff from this work (DFT),Nd8Ru16,227,0.0,0.0411,,0,1,structures/mp-1781.cif
mp-18232,MP structure; K_eff from this work (DFT),Ce8Al12Ge16,64,7.790549868,0.0703,,0,1,structures/mp-18232.cif
mp-1830,MP structure; K_eff from this work (DFT),Np1Te1,221,0.0,1.0746,,0,1,structures/mp-1830.cif
mp-1852,MP structure; K_eff from this work (DFT),U2F10,87,-0.723657093,0.1264,0,1,0,structures/mp-1852.cif
mp-1854,MP structure; K_eff from this work (DFT),Eu8Pd16,227,0.0,0.6999,,0,1,structures/mp-1854.cif
mp-19867,MP structure; K_eff from this work (DFT),Np2As4,129,7.279863421,0.2665,1,1,1,structures/mp-19867.cif
mp-1988,MP structure; K_eff from this work (DFT),Y10Mg48,217,0.0,0.0289,,0,1,structures/mp-1988.cif
mp-19918,MP structure; K_eff from this work (DFT),Gd4Ge4,63,0.205291874,0.9347,,0,1,structures/mp-19918.cif
mp-19937,MP structure; K_eff from this work (DFT),Np8Si8,63,164.9762486,0.2841,,0,1,structures/mp-19937.cif
mp-20071,MP structure; K_eff from this work (DFT),Eu2,229,0.0,1.9804,,0,1,structures/mp-20071.cif
mp-20077,MP structure; K_eff from this work (DFT),U4Se8,62,95.41594144,0.0811,,0,1,structures/mp-20077.cif
mp-20111,MP structure; K_eff from this work (DFT),Eu8Al16,227,0.0,0.6339,,0,1,structures/mp-20111.cif
mp-20125,MP structure; K_eff from this work (DFT),Gd1Si2,191,-0.0,1.3977,1,1,1,structures/mp-20125.cif
mp-20127,MP structure; K_eff from this work (DFT),Np2As2Se2,129,-0.556643025,0.319,0,1,0,structures/mp-20127.cif
mp-20128,MP structure; K_eff from this work (DFT),Eu1Mn2As2,164,-0.616155241,1.4185,0,1,0,structures/mp-20128.cif
mp-20151,MP structure; K_eff from this work (DFT),Eu1Al2Ge2,164,-0.211644208,0.7322,0,1,0,structures/mp-20151.cif
mp-20214,MP structure; K_eff from this work (DFT),U1Ga3,221,0.0,0.3729,,0,1,structures/mp-20214.cif
mp-20230,MP structure; K_eff from this work (DFT),Pu2O2F2,129,160.2996884,0.652,1,1,1,structures/mp-20230.cif
mp-20276,MP structure; K_eff from this work (DFT),U8F36,217,0.0,0.1164,,0,1,structures/mp-20276.cif
mp-20336,MP structure; K_eff from this work (DFT),U1Sn3,221,0.0,0.2885,,0,1,structures/mp-20336.cif
mp-20356,MP structure; K_eff from this work (DFT),Ce4Sb2O4,139,-0.715170877,0.1678,0,1,0,structures/mp-20356.cif
mp-20360,MP structure; K_eff from this work (DFT),Pu1In3,221,0.0,0.6168,,0,1,structures/mp-20360.cif
mp-20387,MP structure; K_eff from this work (DFT),Eu1Sn3,221,0.0,0.7424,,0,1,structures/mp-20387.cif
mp-20394,MP structure; K_eff from this work (DFT),Eu1Pb1,123,0.857321537,0.6379,1,1,1,structures/mp-20394.cif
mp-20467,MP structure; K_eff from this work (DFT),Pu4B16,127,-5.451411737,0.2769,0,1,0,structures/mp-20467.cif
mp-20584,MP structure; K_eff from this work (DFT),Rb3Eu3S6,166,1.769233841,0.596,1,1,1,structures/mp-20584.cif
mp-20595,MP structure; K_eff from this work (DFT),Eu1Al2Si2,164,-0.228394658,0.7516,0,1,0,structures/mp-20595.cif
mp-20721,MP structure; K_eff from this work (DFT),Np2Te2As2,129,-1.989639056,0.2681,0,1,0,structures/mp-20721.cif
mp-20728,MP structure; K_eff from this work (DFT),Gd2Ni4B4C2,139,-0.125770288,1.2424,0,1,0,structures/mp-20728.cif
mp-20941,MP structure; K_eff from this work (DFT),U1In3,221,0.0,0.3227,,0,1,structures/mp-20941.cif
mp-20961,MP structure; K_eff from this work (DFT),Eu2Pd6S8,223,0.0,0.2556,,0,1,structures/mp-20961.cif
mp-2104,MP structure; K_eff from this work (DFT),U4As4,225,0.0,0.6067,,0,1,structures/mp-2104.cif
mp-21103,MP structure; K_eff from this work (DFT),U4Pd4Se12,62,0.028989574,0.0515,,0,1,structures/mp-21103.cif
mp-21192,MP structure; K_eff from this work (DFT),Gd4Si8,141,-0.051898132,0.6976,0,1,0,structures/mp-21192.cif
mp-21225,MP structure; K_eff from this work (DFT),Pu2Si4Os4,139,-168.0616908,0.7515,0,1,0,structures/mp-21225.cif
mp-21298,MP structure; K_eff from this work (DFT),Np4Si8,141,182.4517872,0.3927,1,1,1,structures/mp-21298.cif
mp-21339,MP structure; K_eff from this work (DFT),Ce2Co2Ge2,129,3.758894996,0.2207,1,1,1,structures/mp-21339.cif
mp-21386,MP structure; K_eff from this work (DFT),Eu3P6Ir6,154,0.338595424,0.297,1,1,1,structures/mp-21386.cif
mp-21388,MP structure; K_eff from this work (DFT),U2Cu4Ge4,139,-2.053072315,0.0501,0,1,0,structures/mp-21388.cif
mp-21416,MP structure; K_eff from this work (DFT),Pu8Al16,227,0.0,0.5631,,0,1,structures/mp-21416.cif
mp-21427,MP structure; K_eff from this work (DFT),Gd1Pd3,221,0.0,1.18,,0,1,structures/mp-21427.cif
mp-2143,MP structure; K_eff from this work (DFT),U4Se4,225,0.0,0.7179,,0,1,structures/mp-2143.cif
mp-21468,MP structure; K_eff from this work (DFT),Pu1In1,123,-128.6252744,1.2942,0,1,0,structures/mp-21468.cif
mp-21484,MP structure; K_eff from this work (DFT),Pu1Ge3,221,0.0,0.7374,,0,1,structures/mp-21484.cif
